signal_time,entry_time,exit_time,kind,direction,entry,sl,tp,exit_price,exit_reason,points,dollars,bars_held
2026-05-29 04:35:00,2026-05-29 06:00:00,2026-05-29 06:00:00,BOS,short,4530.0,4531.7,4527.3,4527.3,TP,2.7,27.19,0
2026-05-29 06:00:00,2026-05-29 06:05:00,2026-05-29 06:05:00,MSS,long,4527.8,4525.9,4530.9,4525.9,SL,-1.9,-19.1,0
2026-05-29 06:05:00,2026-05-29 06:25:00,2026-05-29 06:55:00,MSS,short,4527.5,4530.9,4522.1,4522.1,TP,5.4,54.38,6
2026-05-29 06:55:00,2026-05-29 07:00:00,2026-05-29 07:15:00,BOS,short,4524.8,4527.1,4521.2,4527.1,SL,-2.3,-22.54,3
2026-05-29 07:40:00,2026-05-29 07:50:00,2026-05-29 07:55:00,BOS,short,4523.1,4525.5,4519.1,4525.5,SL,-2.4,-24.45,1
2026-05-29 08:15:00,2026-05-29 08:30:00,2026-05-29 08:30:00,BOS,long,4525.7,4522.6,4530.8,4530.8,TP,5.1,50.68,0
2026-05-29 09:45:00,2026-05-29 09:50:00,2026-05-29 09:50:00,MSS,short,4536.0,4538.7,4531.7,4531.7,TP,4.3,43.26,0
2026-05-29 10:00:00,2026-05-29 10:10:00,2026-05-29 10:30:00,MSS,long,4534.9,4531.0,4541.2,4531.0,SL,-3.9,-38.96,4
2026-05-29 11:45:00,2026-05-29 11:50:00,2026-05-29 11:50:00,MSS,long,4527.3,4525.2,4530.6,4530.6,TP,3.3,33.37,0
2026-05-29 12:55:00,2026-05-29 13:00:00,2026-05-29 13:00:00,BOS,long,4541.4,4538.8,4545.6,4545.6,TP,4.2,42.02,0
2026-05-29 13:30:00,2026-05-29 13:50:00,2026-05-29 13:50:00,MSS,short,4541.0,4543.3,4537.2,4543.3,SL,-2.3,-23.3,0
2026-05-29 14:50:00,2026-05-29 15:15:00,2026-05-29 15:25:00,BOS,long,4546.5,4541.8,4554.0,4541.8,SL,-4.7,-46.6,2
2026-05-29 16:45:00,2026-05-29 17:00:00,2026-05-29 17:00:00,BOS,short,4545.8,4548.7,4541.2,4548.7,SL,-2.9,-28.65,0
2026-05-29 17:40:00,2026-05-29 18:00:00,2026-05-29 18:30:00,BOS,long,4557.0,4552.8,4563.7,4563.7,TP,6.7,67.36,6
2026-05-29 19:25:00,2026-05-29 19:45:00,2026-05-29 19:50:00,BOS,short,4562.6,4565.6,4557.8,4565.6,SL,-3.0,-29.8,1
2026-05-29 19:55:00,2026-05-29 20:00:00,2026-05-29 20:05:00,MSS,long,4562.5,4558.0,4569.7,4558.0,SL,-4.5,-44.69,1
2026-05-29 20:20:00,2026-05-29 21:20:00,2026-05-29 21:30:00,MSS,short,4558.1,4563.0,4550.3,4563.0,SL,-4.9,-48.51,2
2026-05-29 22:00:00,2026-05-29 22:20:00,2026-05-29 22:25:00,BOS,long,4567.6,4559.7,4580.4,4559.7,SL,-7.9,-79.07,1
2026-05-30 00:30:00,2026-05-30 00:50:00,2026-05-30 01:20:00,BOS,long,4594.9,4591.0,4601.1,4591.0,SL,-3.9,-38.58,6
2026-05-30 02:25:00,2026-05-30 02:45:00,2026-05-30 02:45:00,MSS,long,4588.3,4586.3,4591.5,4586.3,SL,-2.0,-19.86,0
2026-05-30 02:45:00,2026-05-30 03:05:00,2026-05-30 03:45:00,MSS,short,4588.4,4592.7,4581.4,4581.4,TP,7.0,69.83,8
2026-05-30 04:40:00,2026-05-30 04:45:00,2026-05-30 04:45:00,MSS,long,4574.2,4573.2,4575.8,4573.2,SL,-1.0,-9.93,0
2026-05-30 04:50:00,2026-06-01 06:00:00,2026-06-01 06:00:00,MSS,short,4573.9,4575.8,4570.9,4575.8,SL,-1.9,-18.72,0
2026-06-01 06:00:00,2026-06-01 06:10:00,2026-06-01 07:25:00,BOS,short,4565.2,4575.8,4548.1,4575.8,SL,-10.6,-105.81,15
2026-06-01 07:25:00,2026-06-01 07:30:00,2026-06-01 07:30:00,BOS,long,4572.7,4570.5,4576.3,4570.5,SL,-2.2,-22.16,0
2026-06-01 07:30:00,2026-06-01 07:50:00,2026-06-01 08:00:00,MSS,short,4573.9,4576.3,4569.9,4576.3,SL,-2.4,-24.45,2
2026-06-01 08:15:00,2026-06-01 08:25:00,2026-06-01 08:30:00,MSS,short,4573.0,4575.8,4568.5,4568.5,TP,4.5,45.11,1
2026-06-01 08:35:00,2026-06-01 08:45:00,2026-06-01 09:00:00,BOS,short,4571.9,4575.7,4565.7,4565.7,TP,6.2,61.8,3
2026-06-01 09:55:00,2026-06-01 10:05:00,2026-06-01 10:15:00,BOS,short,4561.1,4565.2,4554.5,4565.2,SL,-4.1,-40.87,2
2026-06-01 11:05:00,2026-06-01 11:30:00,2026-06-01 11:35:00,BOS,short,4552.9,4556.2,4547.6,4547.6,TP,5.3,53.15,1
2026-06-01 11:40:00,2026-06-01 12:00:00,2026-06-01 12:45:00,BOS,short,4549.3,4554.8,4540.3,4540.3,TP,9.0,89.61,9
2026-06-01 12:45:00,2026-06-01 12:50:00,2026-06-01 13:05:00,BOS,short,4543.9,4547.7,4537.7,4547.7,SL,-3.8,-38.2,3
2026-06-01 13:30:00,2026-06-01 13:35:00,2026-06-01 13:45:00,MSS,short,4549.6,4553.8,4542.9,4553.8,SL,-4.2,-41.64,2
2026-06-01 13:45:00,2026-06-01 13:55:00,2026-06-01 14:10:00,MSS,long,4547.7,4542.9,4555.4,4542.9,SL,-4.8,-47.75,3
2026-06-01 15:40:00,2026-06-01 16:00:00,2026-06-01 16:00:00,BOS,short,4533.9,4537.8,4527.7,4527.7,TP,6.2,62.42,0
2026-06-01 17:15:00,2026-06-01 17:20:00,2026-06-01 17:20:00,MSS,long,4530.7,4527.8,4535.4,4535.4,TP,4.7,46.97,0
2026-06-01 18:05:00,2026-06-01 18:20:00,2026-06-01 18:25:00,MSS,long,4526.3,4523.3,4531.2,4531.2,TP,4.9,48.82,1
2026-06-01 18:30:00,2026-06-01 19:05:00,2026-06-01 19:05:00,BOS,long,4529.5,4525.8,4535.5,4535.5,TP,6.0,59.95,0
2026-06-01 20:20:00,2026-06-01 20:25:00,2026-06-01 20:30:00,MSS,short,4535.2,4540.0,4527.5,4527.5,TP,7.7,77.25,1
2026-06-02 00:10:00,2026-06-02 00:50:00,2026-06-02 00:50:00,MSS,short,4503.6,4508.9,4495.1,4508.9,SL,-5.3,-52.72,0
2026-06-02 00:50:00,2026-06-02 01:05:00,2026-06-02 01:25:00,MSS,long,4502.8,4497.4,4511.5,4511.5,TP,8.7,87.14,4
2026-06-02 02:55:00,2026-06-02 03:00:00,2026-06-02 03:00:00,MSS,short,4517.8,4518.8,4516.3,4516.3,TP,1.5,15.45,0
2026-06-02 03:30:00,2026-06-02 03:35:00,2026-06-02 03:35:00,BOS,short,4515.4,4516.6,4513.4,4513.4,TP,2.0,19.78,0
2026-06-02 03:50:00,2026-06-02 04:00:00,2026-06-02 04:55:00,BOS,short,4513.2,4515.5,4509.5,4515.5,SL,-2.3,-22.92,11
2026-06-02 04:55:00,2026-06-02 06:00:00,2026-06-02 06:00:00,BOS,long,4513.0,4511.2,4515.9,4515.9,TP,2.9,29.05,0
2026-06-02 06:25:00,2026-06-02 06:40:00,2026-06-02 06:45:00,BOS,short,4513.3,4514.9,4510.8,4514.9,SL,-1.6,-15.66,1
2026-06-02 06:55:00,2026-06-02 07:00:00,2026-06-02 07:00:00,MSS,long,4512.1,4509.4,4516.4,4516.4,TP,4.3,43.26,0
2026-06-02 07:30:00,2026-06-02 08:20:00,2026-06-02 08:20:00,MSS,short,4516.9,4518.3,4514.6,4518.3,SL,-1.4,-14.13,0
2026-06-02 08:20:00,2026-06-02 08:45:00,2026-06-02 09:00:00,MSS,long,4511.3,4506.2,4519.5,4506.2,SL,-5.1,-50.81,3
2026-06-02 09:05:00,2026-06-02 09:10:00,2026-06-02 09:10:00,MSS,short,4511.9,4513.8,4508.7,4513.8,SL,-1.9,-19.48,0
