signal_time,entry_time,exit_time,kind,direction,entry,sl,tp,exit_price,exit_reason,points,dollars,bars_held
2026-03-06 23:20:00,2026-03-06 23:45:00,2026-03-06 23:50:00,BOS,long,5159.0,5146.8,5178.8,5146.8,SL,-12.2,-122.24,1
2026-03-07 00:35:00,2026-03-07 00:40:00,2026-03-07 00:40:00,MSS,short,5149.9,5156.2,5139.6,5139.6,TP,10.3,102.59,0
2026-03-07 01:30:00,2026-03-07 01:40:00,2026-03-07 01:40:00,BOS,long,5152.0,5146.5,5160.9,5146.5,SL,-5.5,-55.01,0
2026-03-07 03:10:00,2026-03-07 03:35:00,2026-03-07 03:45:00,BOS,long,5171.2,5165.6,5180.3,5165.6,SL,-5.6,-56.15,2
2026-03-07 04:00:00,2026-03-07 04:05:00,2026-03-07 04:10:00,MSS,short,5169.2,5172.6,5163.7,5163.7,TP,5.5,55.0,1
2026-03-07 04:30:00,2026-03-07 04:40:00,2026-03-07 04:40:00,BOS,short,5165.2,5169.0,5159.0,5169.0,SL,-3.8,-38.2,0
2026-03-07 05:30:00,2026-03-09 06:00:00,2026-03-09 06:00:00,BOS,long,5176.0,5173.6,5179.9,5173.6,SL,-2.4,-24.07,0
2026-03-09 06:00:00,2026-03-09 06:10:00,2026-03-09 06:10:00,MSS,short,5177.6,5184.4,5166.7,5166.7,TP,10.9,109.39,0
2026-03-09 08:45:00,2026-03-09 08:55:00,2026-03-09 09:00:00,BOS,short,5057.1,5067.6,5040.1,5040.1,TP,17.0,169.95,1
2026-03-09 09:55:00,2026-03-09 10:05:00,2026-03-09 10:05:00,MSS,short,5084.0,5089.0,5075.9,5075.9,TP,8.1,80.96,0
2026-03-09 12:05:00,2026-03-09 12:10:00,2026-03-09 12:45:00,BOS,long,5097.2,5093.2,5103.7,5093.2,SL,-4.0,-40.11,7
2026-03-09 12:50:00,2026-03-09 12:55:00,2026-03-09 12:55:00,MSS,short,5097.7,5101.5,5091.6,5091.6,TP,6.1,61.18,0
2026-03-09 13:00:00,2026-03-09 13:15:00,2026-03-09 13:15:00,MSS,long,5095.5,5091.3,5102.3,5102.3,TP,6.8,67.98,0
2026-03-09 15:20:00,2026-03-09 15:45:00,2026-03-09 15:45:00,MSS,long,5106.5,5102.5,5113.0,5102.5,SL,-4.0,-40.11,0
2026-03-09 16:00:00,2026-03-09 16:05:00,2026-03-09 16:25:00,BOS,long,5107.7,5101.0,5118.5,5101.0,SL,-6.7,-66.85,4
2026-03-09 16:45:00,2026-03-09 16:55:00,2026-03-09 17:00:00,MSS,long,5101.1,5096.6,5108.5,5108.5,TP,7.4,73.54,1
2026-03-09 17:05:00,2026-03-09 17:45:00,2026-03-09 18:10:00,BOS,long,5107.7,5100.3,5119.6,5119.6,TP,11.9,119.27,5
2026-03-09 18:55:00,2026-03-09 19:00:00,2026-03-09 19:15:00,BOS,short,5102.5,5107.7,5094.1,5094.1,TP,8.4,84.05,3
2026-03-09 21:05:00,2026-03-09 21:10:00,2026-03-09 21:20:00,BOS,short,5102.9,5107.6,5095.3,5095.3,TP,7.6,76.01,2
2026-03-09 21:30:00,2026-03-09 21:40:00,2026-03-09 21:40:00,MSS,long,5102.0,5092.3,5117.7,5092.3,SL,-9.7,-97.03,0
2026-03-10 00:00:00,2026-03-10 00:15:00,2026-03-10 00:30:00,BOS,long,5106.7,5101.3,5115.5,5115.5,TP,8.8,87.76,3
2026-03-10 01:50:00,2026-03-10 02:05:00,2026-03-10 02:15:00,MSS,long,5101.7,5097.7,5108.3,5108.3,TP,6.6,65.51,2
2026-03-10 03:55:00,2026-03-10 04:25:00,2026-03-10 06:00:00,BOS,long,5144.5,5138.7,5154.0,5138.7,SL,-5.8,-58.45,7
2026-03-10 06:00:00,2026-03-10 06:05:00,2026-03-10 06:20:00,MSS,short,5141.8,5150.2,5128.1,5128.1,TP,13.7,136.58,3
2026-03-10 07:15:00,2026-03-10 07:20:00,2026-03-10 07:40:00,BOS,long,5154.7,5147.7,5166.0,5147.7,SL,-7.0,-69.91,4
2026-03-10 08:20:00,2026-03-10 08:35:00,2026-03-10 08:35:00,BOS,short,5146.8,5151.5,5139.2,5139.2,TP,7.6,76.01,0
2026-03-10 13:30:00,2026-03-10 13:40:00,2026-03-10 13:40:00,MSS,short,5179.0,5180.8,5176.1,5180.8,SL,-1.8,-17.95,0
2026-03-10 13:45:00,2026-03-10 15:00:00,2026-03-10 15:00:00,MSS,long,5179.9,5178.0,5183.0,5183.0,TP,3.1,30.9,0
2026-03-10 15:15:00,2026-03-10 15:40:00,2026-03-10 15:45:00,MSS,short,5183.9,5188.1,5177.0,5188.1,SL,-4.2,-42.4,1
2026-03-10 16:30:00,2026-03-10 17:00:00,2026-03-10 17:10:00,BOS,long,5190.2,5185.0,5198.6,5198.6,TP,8.4,84.05,2
2026-03-10 18:30:00,2026-03-10 18:50:00,2026-03-10 19:00:00,BOS,short,5185.1,5191.4,5174.9,5191.4,SL,-6.3,-63.03,2
2026-03-10 20:00:00,2026-03-10 20:20:00,2026-03-10 20:25:00,BOS,short,5184.0,5188.8,5176.2,5188.8,SL,-4.8,-48.13,1
2026-03-10 21:45:00,2026-03-10 21:50:00,2026-03-10 22:05:00,MSS,short,5218.1,5226.2,5205.0,5205.0,TP,13.1,131.02,3
2026-03-10 22:05:00,2026-03-10 22:15:00,2026-03-10 23:00:00,BOS,short,5214.0,5224.7,5196.8,5224.7,SL,-10.7,-106.58,9
2026-03-10 23:30:00,2026-03-10 23:50:00,2026-03-11 00:10:00,BOS,long,5238.1,5232.9,5246.5,5232.9,SL,-5.2,-51.95,4
2026-03-11 00:40:00,2026-03-11 00:45:00,2026-03-11 00:50:00,BOS,short,5241.1,5244.0,5236.5,5236.5,TP,4.6,46.35,1
2026-03-11 03:15:00,2026-03-11 03:30:00,2026-03-11 03:30:00,MSS,long,5206.0,5201.5,5213.3,5201.5,SL,-4.5,-45.08,0
2026-03-11 03:30:00,2026-03-11 03:55:00,2026-03-11 08:20:00,MSS,short,5206.4,5216.4,5190.1,5216.4,SL,-10.0,-100.47,41
2026-03-11 08:45:00,2026-03-11 09:25:00,2026-03-11 09:25:00,BOS,long,5218.7,5214.8,5224.9,5224.9,TP,6.2,62.42,0
2026-03-11 10:40:00,2026-03-11 11:25:00,2026-03-11 11:25:00,MSS,long,5212.8,5209.5,5218.1,5218.1,TP,5.3,53.15,0
2026-03-11 11:45:00,2026-03-11 12:15:00,2026-03-11 12:50:00,MSS,short,5215.2,5218.1,5210.4,5210.4,TP,4.8,47.59,7
2026-03-11 12:50:00,2026-03-11 13:00:00,2026-03-11 13:05:00,BOS,short,5214.0,5216.7,5209.7,5216.7,SL,-2.7,-26.74,1
2026-03-11 15:30:00,2026-03-11 15:50:00,2026-03-11 16:00:00,MSS,short,5203.1,5206.5,5197.6,5197.6,TP,5.5,55.0,2
2026-03-11 16:10:00,2026-03-11 16:15:00,2026-03-11 16:20:00,MSS,long,5200.1,5196.0,5206.7,5196.0,SL,-4.1,-40.87,1
2026-03-11 16:20:00,2026-03-11 17:30:00,2026-03-11 17:55:00,MSS,short,5202.0,5206.7,5194.4,5194.4,TP,7.6,76.01,5
2026-03-11 17:55:00,2026-03-11 18:05:00,2026-03-11 18:30:00,MSS,short,5200.9,5204.9,5194.4,5194.4,TP,6.5,64.89,5
2026-03-11 19:00:00,2026-03-11 19:05:00,2026-03-11 19:05:00,MSS,long,5195.9,5192.7,5201.2,5201.2,TP,5.3,52.53,0
2026-03-11 19:15:00,2026-03-11 19:35:00,2026-03-11 19:55:00,MSS,short,5196.6,5201.3,5189.0,5189.0,TP,7.6,76.01,4
2026-03-11 19:55:00,2026-03-11 20:00:00,2026-03-11 20:05:00,BOS,short,5191.6,5196.9,5183.0,5196.9,SL,-5.3,-53.1,1
2026-03-11 20:10:00,2026-03-11 20:30:00,2026-03-11 20:30:00,MSS,long,5190.0,5183.0,5201.3,5201.3,TP,11.3,113.09,0
2026-03-11 20:55:00,2026-03-11 21:00:00,2026-03-11 21:00:00,BOS,short,5183.5,5189.9,5173.2,5173.2,TP,10.3,103.21,0
2026-03-11 21:45:00,2026-03-11 21:55:00,2026-03-11 22:00:00,BOS,short,5181.1,5191.1,5165.0,5191.1,SL,-10.0,-99.7,1
2026-03-11 22:25:00,2026-03-11 22:30:00,2026-03-11 22:30:00,BOS,long,5197.2,5193.4,5203.4,5193.4,SL,-3.8,-38.2,0
2026-03-12 01:05:00,2026-03-12 01:15:00,2026-03-12 01:15:00,BOS,long,5181.9,5177.7,5188.6,5177.7,SL,-4.2,-41.64,0
2026-03-12 03:50:00,2026-03-12 03:55:00,2026-03-12 03:55:00,BOS,long,5186.7,5184.5,5190.2,5190.2,TP,3.5,35.23,0
2026-03-12 04:15:00,2026-03-12 06:00:00,2026-03-12 06:00:00,MSS,short,5188.3,5191.5,5183.1,5183.1,TP,5.2,51.91,0
2026-03-12 06:55:00,2026-03-12 07:10:00,2026-03-12 08:00:00,BOS,short,5159.6,5174.5,5135.6,5135.6,TP,24.0,240.4,10
2026-03-12 09:00:00,2026-03-12 09:05:00,2026-03-12 09:05:00,BOS,long,5163.0,5157.2,5172.3,5157.2,SL,-5.8,-57.68,0
2026-03-12 11:35:00,2026-03-12 11:40:00,2026-03-12 11:50:00,BOS,short,5157.1,5159.7,5152.8,5159.7,SL,-2.6,-26.36,2
2026-03-12 12:15:00,2026-03-12 12:20:00,2026-03-12 12:20:00,MSS,long,5157.9,5156.9,5159.4,5156.9,SL,-1.0,-9.55,0
2026-03-12 12:20:00,2026-03-12 12:25:00,2026-03-12 12:25:00,MSS,short,5157.8,5159.4,5155.1,5155.1,TP,2.7,26.57,0
2026-03-12 13:05:00,2026-03-12 13:20:00,2026-03-12 13:25:00,MSS,long,5148.1,5145.3,5152.7,5145.3,SL,-2.8,-28.27,1
2026-03-12 14:15:00,2026-03-12 14:20:00,2026-03-12 14:20:00,MSS,short,5159.0,5161.0,5155.8,5161.0,SL,-2.0,-19.86,0
2026-03-12 16:55:00,2026-03-12 17:05:00,2026-03-12 17:05:00,MSS,short,5186.6,5188.2,5183.9,5183.9,TP,2.7,26.57,0
2026-03-12 17:10:00,2026-03-12 17:25:00,2026-03-12 17:25:00,BOS,short,5184.9,5187.0,5181.5,5187.0,SL,-2.1,-21.01,0
2026-03-12 17:55:00,2026-03-12 18:15:00,2026-03-12 18:20:00,BOS,long,5191.9,5189.1,5196.3,5189.1,SL,-2.8,-27.5,1
2026-03-12 19:15:00,2026-03-12 19:35:00,2026-03-12 20:00:00,BOS,short,5186.0,5189.6,5180.3,5180.3,TP,5.7,57.47,5
2026-03-12 20:00:00,2026-03-12 20:45:00,2026-03-12 20:45:00,MSS,short,5184.5,5187.2,5180.1,5187.2,SL,-2.7,-27.12,0
2026-03-12 20:45:00,2026-03-12 21:15:00,2026-03-12 21:15:00,MSS,long,5179.7,5174.5,5188.1,5188.1,TP,8.4,84.05,0
2026-03-12 22:00:00,2026-03-12 22:15:00,2026-03-12 22:30:00,MSS,long,5159.0,5152.0,5170.2,5152.0,SL,-7.0,-69.52,3
2026-03-13 00:05:00,2026-03-13 00:15:00,2026-03-13 00:20:00,BOS,short,5136.0,5141.0,5127.9,5141.0,SL,-5.0,-50.04,1
2026-03-13 03:00:00,2026-03-13 03:05:00,2026-03-13 04:20:00,BOS,short,5097.5,5105.3,5084.8,5084.8,TP,12.7,126.69,15
2026-03-13 06:55:00,2026-03-13 07:00:00,2026-03-13 07:00:00,BOS,long,5092.8,5088.8,5099.4,5099.4,TP,6.6,65.51,0
2026-03-13 07:20:00,2026-03-13 07:25:00,2026-03-13 07:25:00,BOS,long,5096.6,5093.1,5102.3,5102.3,TP,5.7,56.86,0
2026-03-13 09:40:00,2026-03-13 09:55:00,2026-03-13 09:55:00,MSS,short,5121.0,5125.2,5114.1,5125.2,SL,-4.2,-42.4,0
2026-03-13 11:35:00,2026-03-13 11:40:00,2026-03-13 11:45:00,BOS,short,5114.4,5117.7,5109.0,5117.7,SL,-3.3,-33.23,1
2026-03-13 11:45:00,2026-03-13 12:20:00,2026-03-13 12:20:00,MSS,long,5113.2,5109.0,5119.9,5109.0,SL,-4.2,-41.64,0
2026-03-13 13:10:00,2026-03-13 13:25:00,2026-03-13 13:25:00,MSS,long,5108.2,5105.6,5112.3,5112.3,TP,4.1,41.41,0
2026-03-13 13:40:00,2026-03-13 14:00:00,2026-03-13 14:15:00,MSS,short,5110.1,5114.8,5102.5,5102.5,TP,7.6,76.01,3
2026-03-13 15:15:00,2026-03-13 15:30:00,2026-03-13 16:00:00,BOS,short,5091.0,5098.4,5079.1,5079.1,TP,11.9,119.27,6
2026-03-13 18:10:00,2026-03-13 18:25:00,2026-03-13 18:30:00,BOS,long,5093.5,5090.5,5098.3,5090.5,SL,-3.0,-29.8,1
2026-03-13 18:30:00,2026-03-13 18:45:00,2026-03-13 18:50:00,MSS,short,5095.2,5101.5,5085.0,5101.5,SL,-6.3,-63.03,1
2026-03-13 20:45:00,2026-03-13 21:00:00,2026-03-13 21:25:00,BOS,long,5119.6,5114.2,5128.4,5114.2,SL,-5.4,-54.24,5
2026-03-13 21:25:00,2026-03-13 21:40:00,2026-03-13 21:40:00,MSS,short,5118.0,5121.2,5112.7,5112.7,TP,5.3,52.53,0
2026-03-14 01:10:00,2026-03-14 01:45:00,2026-03-14 01:55:00,MSS,long,5052.9,5047.7,5061.2,5047.7,SL,-5.2,-51.57,2
2026-03-14 02:10:00,2026-03-14 02:30:00,2026-03-14 02:30:00,BOS,short,5051.9,5056.2,5045.0,5045.0,TP,6.9,69.22,0
2026-03-14 04:40:00,2026-03-14 04:50:00,2026-03-16 06:00:00,MSS,long,5022.1,5017.2,5030.1,5017.2,SL,-4.9,-49.28,2
2026-03-16 06:05:00,2026-03-16 06:15:00,2026-03-16 07:20:00,MSS,long,5013.4,5000.0,5035.2,5000.0,SL,-13.4,-134.46,13
2026-03-16 08:30:00,2026-03-16 08:50:00,2026-03-16 09:00:00,BOS,long,5025.0,5018.4,5035.6,5018.4,SL,-6.6,-65.7,2
2026-03-16 09:00:00,2026-03-16 09:05:00,2026-03-16 09:10:00,MSS,short,5026.5,5033.5,5015.1,5015.1,TP,11.4,113.71,1
2026-03-16 09:55:00,2026-03-16 10:30:00,2026-03-16 10:35:00,MSS,long,5011.9,5006.7,5020.3,5006.7,SL,-5.2,-51.95,1
2026-03-16 11:10:00,2026-03-16 11:20:00,2026-03-16 11:25:00,BOS,short,5005.9,5008.9,5001.1,5008.9,SL,-3.0,-29.8,1
2026-03-16 13:15:00,2026-03-16 13:25:00,2026-03-16 13:30:00,BOS,short,5016.9,5020.2,5011.5,5011.5,TP,5.4,53.77,1
2026-03-16 14:05:00,2026-03-16 14:45:00,2026-03-16 14:45:00,BOS,long,5020.4,5016.9,5026.0,5016.9,SL,-3.5,-34.76,0
2026-03-16 16:10:00,2026-03-16 16:20:00,2026-03-16 16:20:00,BOS,short,4999.1,5003.3,4992.2,5003.3,SL,-4.2,-42.4,0
2026-03-16 16:20:00,2026-03-16 16:30:00,2026-03-16 16:35:00,MSS,long,4997.7,4991.5,5007.6,4991.5,SL,-6.2,-61.5,1
2026-03-16 16:40:00,2026-03-16 16:50:00,2026-03-16 17:00:00,MSS,short,5000.4,5007.9,4988.2,4988.2,TP,12.2,121.75,2
2026-03-16 17:25:00,2026-03-16 17:35:00,2026-03-16 17:45:00,MSS,long,4987.6,4983.5,4994.2,4983.5,SL,-4.1,-40.87,2
2026-03-16 19:45:00,2026-03-16 20:20:00,2026-03-16 20:25:00,MSS,short,5021.5,5025.2,5015.5,5025.2,SL,-3.7,-37.05,1
2026-03-16 20:45:00,2026-03-16 21:10:00,2026-03-16 21:15:00,MSS,short,5027.2,5030.6,5021.8,5030.6,SL,-3.4,-33.62,1
2026-03-16 21:30:00,2026-03-16 22:20:00,2026-03-16 22:25:00,BOS,long,5028.5,5024.0,5035.8,5024.0,SL,-4.5,-45.08,1
2026-03-16 23:15:00,2026-03-16 23:25:00,2026-03-16 23:25:00,MSS,long,5000.6,4994.8,5009.9,4994.8,SL,-5.8,-57.68,0
2026-03-17 00:25:00,2026-03-17 00:50:00,2026-03-17 01:10:00,MSS,short,4996.0,5004.2,4982.7,5004.2,SL,-8.2,-82.13,4
2026-03-17 07:20:00,2026-03-17 08:05:00,2026-03-17 08:05:00,MSS,long,5008.8,5005.5,5014.2,5014.2,TP,5.4,53.77,0
2026-03-17 08:45:00,2026-03-17 08:50:00,2026-03-17 08:50:00,BOS,short,5008.7,5011.6,5004.0,5004.0,TP,4.7,46.97,0
2026-03-17 10:40:00,2026-03-17 10:45:00,2026-03-17 10:45:00,BOS,long,5028.7,5025.8,5033.5,5033.5,TP,4.8,47.59,0
2026-03-17 16:15:00,2026-03-17 16:20:00,2026-03-17 16:20:00,BOS,long,5025.5,5022.6,5030.1,5030.1,TP,4.6,46.35,0
2026-03-17 17:55:00,2026-03-17 18:00:00,2026-03-17 18:00:00,BOS,short,5017.9,5020.2,5014.1,5020.2,SL,-2.3,-23.3,0
2026-03-17 19:55:00,2026-03-17 20:05:00,2026-03-17 20:05:00,MSS,short,5012.2,5015.9,5006.1,5006.1,TP,6.1,60.56,0
2026-03-17 21:30:00,2026-03-17 21:50:00,2026-03-17 21:50:00,BOS,long,5021.8,5015.3,5032.4,5015.3,SL,-6.5,-65.32,0
2026-03-17 22:20:00,2026-03-17 22:45:00,2026-03-17 22:50:00,MSS,short,5021.4,5026.3,5013.5,5013.5,TP,7.9,79.1,1
2026-03-18 00:45:00,2026-03-18 00:55:00,2026-03-18 01:00:00,MSS,short,5007.6,5010.4,5003.0,5010.4,SL,-2.8,-28.27,1
2026-03-18 01:00:00,2026-03-18 01:40:00,2026-03-18 01:45:00,MSS,long,5005.5,5001.8,5011.6,5001.8,SL,-3.7,-37.44,1
2026-03-18 02:25:00,2026-03-18 02:45:00,2026-03-18 02:45:00,MSS,short,5011.5,5013.6,5008.2,5008.2,TP,3.3,33.37,0
2026-03-18 03:15:00,2026-03-18 03:40:00,2026-03-18 03:45:00,BOS,short,5007.4,5009.5,5003.9,5003.9,TP,3.5,34.61,1
2026-03-18 04:50:00,2026-03-18 04:55:00,2026-03-18 04:55:00,MSS,short,5008.6,5010.2,5006.1,5010.2,SL,-1.6,-15.66,0
2026-03-18 04:55:00,2026-03-18 06:00:00,2026-03-18 06:00:00,MSS,long,5008.7,5006.1,5012.8,5006.1,SL,-2.6,-25.59,0
2026-03-18 06:40:00,2026-03-18 06:45:00,2026-03-18 06:45:00,BOS,short,5003.8,5006.9,4998.7,4998.7,TP,5.1,50.68,0
2026-03-18 07:30:00,2026-03-18 07:40:00,2026-03-18 08:00:00,MSS,long,5004.7,5002.6,5008.1,5008.1,TP,3.4,33.99,4
2026-03-18 08:00:00,2026-03-18 08:25:00,2026-03-18 08:30:00,BOS,long,5007.3,5004.7,5011.6,5004.7,SL,-2.6,-26.36,1
2026-03-18 09:00:00,2026-03-18 09:35:00,2026-03-18 09:35:00,BOS,long,5009.6,5007.2,5013.5,5007.2,SL,-2.4,-24.07,0
2026-03-18 10:15:00,2026-03-18 10:50:00,2026-03-18 10:50:00,BOS,long,5002.7,4999.7,5007.5,4999.7,SL,-3.0,-29.8,0
2026-03-18 12:55:00,2026-03-18 13:00:00,2026-03-18 13:00:00,MSS,long,4987.8,4986.1,4990.5,4990.5,TP,2.7,27.19,0
